3/30/2020	4:23:38 PM	0	0
3/30/2020	4:23:38 PM	6	979
3/30/2020	4:23:38 PM	346	978
3/30/2020	4:23:38 PM	346	978
3/30/2020	4:23:39 PM	346	979
3/30/2020	4:23:39 PM	346	979
3/30/2020	4:23:39 PM	346	978
3/30/2020	4:23:39 PM	346	978
3/30/2020	4:23:39 PM	346	980
3/30/2020	4:23:39 PM	346	979
3/30/2020	4:23:39 PM	346	977
3/30/2020	4:23:39 PM	346	978
3/30/2020	4:23:39 PM	346	978
3/30/2020	4:23:39 PM	346	978
3/30/2020	4:23:40 PM	346	978
3/30/2020	4:23:40 PM	346	979
3/30/2020	4:23:40 PM	346	979
3/30/2020	4:23:40 PM	346	978
3/30/2020	4:23:40 PM	346	978
3/30/2020	4:23:40 PM	346	978
3/30/2020	4:23:40 PM	346	978
3/30/2020	4:23:40 PM	346	978
3/30/2020	4:23:40 PM	346	977
3/30/2020	4:23:40 PM	346	977
3/30/2020	4:23:41 PM	346	977
3/30/2020	4:23:41 PM	346	977
3/30/2020	4:23:41 PM	346	978
3/30/2020	4:23:41 PM	346	978
3/30/2020	4:23:41 PM	346	978
3/30/2020	4:23:41 PM	346	978
3/30/2020	4:23:41 PM	346	978
3/30/2020	4:23:41 PM	346	978
3/30/2020	4:23:41 PM	346	978
3/30/2020	4:23:41 PM	346	979
3/30/2020	4:23:42 PM	346	978
3/30/2020	4:23:42 PM	346	979
3/30/2020	4:23:42 PM	346	978
3/30/2020	4:23:42 PM	346	979
3/30/2020	4:23:42 PM	346	979
3/30/2020	4:23:42 PM	346	979
3/30/2020	4:23:42 PM	346	978
3/30/2020	4:23:42 PM	346	979
3/30/2020	4:23:42 PM	346	979
3/30/2020	4:23:42 PM	346	978
3/30/2020	4:23:43 PM	346	978
3/30/2020	4:23:43 PM	346	979
3/30/2020	4:23:43 PM	346	978
3/30/2020	4:23:43 PM	346	978
3/30/2020	4:23:43 PM	346	978
3/30/2020	4:23:43 PM	346	979
3/30/2020	4:23:43 PM	346	979
3/30/2020	4:23:43 PM	346	978
3/30/2020	4:23:43 PM	346	978
3/30/2020	4:23:43 PM	346	978
3/30/2020	4:23:44 PM	346	978
3/30/2020	4:23:44 PM	346	978
3/30/2020	4:23:44 PM	346	979
3/30/2020	4:23:44 PM	346	978
3/30/2020	4:23:44 PM	346	978
3/30/2020	4:23:44 PM	346	979
3/30/2020	4:23:44 PM	346	978
3/30/2020	4:23:44 PM	346	979
3/30/2020	4:23:44 PM	346	978
3/30/2020	4:23:44 PM	346	978
3/30/2020	4:23:45 PM	346	978
3/30/2020	4:23:45 PM	346	978
3/30/2020	4:23:45 PM	346	979
3/30/2020	4:23:45 PM	346	979
3/30/2020	4:23:45 PM	346	979
3/30/2020	4:23:45 PM	346	978
3/30/2020	4:23:45 PM	346	979
3/30/2020	4:23:45 PM	346	979
3/30/2020	4:23:45 PM	346	978
3/30/2020	4:23:45 PM	346	979
3/30/2020	4:23:46 PM	346	979
3/30/2020	4:23:46 PM	346	978
3/30/2020	4:23:46 PM	346	979
3/30/2020	4:23:46 PM	346	979
3/30/2020	4:23:46 PM	346	978
3/30/2020	4:23:46 PM	346	978
3/30/2020	4:23:46 PM	346	978
3/30/2020	4:23:46 PM	346	979
3/30/2020	4:23:46 PM	346	978
3/30/2020	4:23:46 PM	346	979
3/30/2020	4:23:47 PM	346	978
3/30/2020	4:23:47 PM	346	979
3/30/2020	4:23:47 PM	346	978
3/30/2020	4:23:47 PM	346	978
3/30/2020	4:23:47 PM	346	979
3/30/2020	4:23:47 PM	346	978
3/30/2020	4:23:47 PM	346	979
3/30/2020	4:23:47 PM	346	979
3/30/2020	4:23:47 PM	346	978
3/30/2020	4:23:47 PM	346	979
3/30/2020	4:23:48 PM	346	978
3/30/2020	4:23:48 PM	346	978
3/30/2020	4:23:48 PM	346	978
3/30/2020	4:23:48 PM	346	978
3/30/2020	4:23:48 PM	346	978
3/30/2020	4:23:48 PM	346	978
3/30/2020	4:23:48 PM	346	978
3/30/2020	4:23:48 PM	346	978
3/30/2020	4:23:48 PM	346	979
3/30/2020	4:23:48 PM	346	979
3/30/2020	4:23:49 PM	346	979
3/30/2020	4:23:49 PM	346	978
3/30/2020	4:23:49 PM	346	979
3/30/2020	4:23:49 PM	346	978
3/30/2020	4:23:49 PM	346	979
3/30/2020	4:23:49 PM	346	978
3/30/2020	4:23:49 PM	346	979
3/30/2020	4:23:49 PM	346	979
3/30/2020	4:23:49 PM	346	979
3/30/2020	4:23:49 PM	346	979
3/30/2020	4:23:50 PM	346	979
3/30/2020	4:23:50 PM	346	978
3/30/2020	4:23:50 PM	346	978
3/30/2020	4:23:50 PM	346	978
3/30/2020	4:23:50 PM	346	979
3/30/2020	4:23:50 PM	346	979
3/30/2020	4:23:50 PM	346	978
3/30/2020	4:23:50 PM	346	979
3/30/2020	4:23:50 PM	346	979
3/30/2020	4:23:50 PM	346	978
3/30/2020	4:23:51 PM	346	979
3/30/2020	4:23:51 PM	346	978
3/30/2020	4:23:51 PM	346	978
3/30/2020	4:23:51 PM	346	978
3/30/2020	4:23:51 PM	346	978
3/30/2020	4:23:51 PM	346	978
3/30/2020	4:23:51 PM	346	978
3/30/2020	4:23:51 PM	346	978
3/30/2020	4:23:51 PM	346	978
3/30/2020	4:23:51 PM	346	978
3/30/2020	4:23:52 PM	346	978
3/30/2020	4:23:52 PM	346	978
3/30/2020	4:23:52 PM	346	978
3/30/2020	4:23:52 PM	346	978
3/30/2020	4:23:52 PM	346	978
3/30/2020	4:23:52 PM	346	979
3/30/2020	4:23:52 PM	346	979
3/30/2020	4:23:52 PM	346	978
3/30/2020	4:23:52 PM	346	977
3/30/2020	4:23:52 PM	346	978
3/30/2020	4:23:53 PM	346	978
3/30/2020	4:23:53 PM	346	978
3/30/2020	4:23:53 PM	346	978
3/30/2020	4:23:53 PM	346	977
3/30/2020	4:23:53 PM	346	978
3/30/2020	4:23:53 PM	346	978
3/30/2020	4:23:53 PM	346	979
3/30/2020	4:23:53 PM	346	978
3/30/2020	4:23:53 PM	346	978
3/30/2020	4:23:53 PM	346	977
3/30/2020	4:23:54 PM	346	979
3/30/2020	4:23:54 PM	346	977
3/30/2020	4:23:54 PM	346	977
3/30/2020	4:23:54 PM	346	977
3/30/2020	4:23:54 PM	346	979
3/30/2020	4:23:54 PM	346	978
3/30/2020	4:23:54 PM	346	978
3/30/2020	4:23:54 PM	346	978
3/30/2020	4:23:54 PM	346	977
3/30/2020	4:23:54 PM	346	978
3/30/2020	4:23:55 PM	346	978
3/30/2020	4:23:55 PM	346	978
3/30/2020	4:23:55 PM	346	978
3/30/2020	4:23:55 PM	346	978
3/30/2020	4:23:55 PM	346	978
3/30/2020	4:23:55 PM	346	978
3/30/2020	4:23:55 PM	346	978
3/30/2020	4:23:55 PM	346	977
3/30/2020	4:23:55 PM	346	978
3/30/2020	4:23:55 PM	346	977
3/30/2020	4:23:56 PM	346	977
3/30/2020	4:23:56 PM	346	978
3/30/2020	4:23:56 PM	346	978
3/30/2020	4:23:56 PM	346	978
3/30/2020	4:23:56 PM	346	978
3/30/2020	4:23:56 PM	346	977
3/30/2020	4:23:56 PM	346	977
3/30/2020	4:23:56 PM	346	978
3/30/2020	4:23:56 PM	346	977
3/30/2020	4:23:56 PM	346	978
3/30/2020	4:23:57 PM	346	978
3/30/2020	4:23:57 PM	346	978
3/30/2020	4:23:57 PM	346	978
3/30/2020	4:23:57 PM	346	978
3/30/2020	4:23:57 PM	346	978
3/30/2020	4:23:57 PM	346	978
3/30/2020	4:23:57 PM	346	978
3/30/2020	4:23:57 PM	346	978
3/30/2020	4:23:57 PM	346	978
3/30/2020	4:23:57 PM	346	977
3/30/2020	4:23:58 PM	346	978
3/30/2020	4:23:58 PM	346	978
3/30/2020	4:23:58 PM	346	977
3/30/2020	4:23:58 PM	346	977
3/30/2020	4:23:58 PM	346	978
3/30/2020	4:23:58 PM	346	977
3/30/2020	4:23:58 PM	346	977
3/30/2020	4:23:58 PM	346	977
3/30/2020	4:23:58 PM	346	978
3/30/2020	4:23:58 PM	346	978
3/30/2020	4:23:59 PM	346	978
3/30/2020	4:23:59 PM	346	978
3/30/2020	4:23:59 PM	346	978
3/30/2020	4:23:59 PM	346	978
3/30/2020	4:23:59 PM	346	978
3/30/2020	4:23:59 PM	346	978
3/30/2020	4:23:59 PM	346	979
3/30/2020	4:23:59 PM	346	978
3/30/2020	4:23:59 PM	346	978
3/30/2020	4:23:59 PM	346	978
3/30/2020	4:24:00 PM	346	978
3/30/2020	4:24:00 PM	346	978
3/30/2020	4:24:00 PM	346	978
3/30/2020	4:24:00 PM	346	978
3/30/2020	4:24:00 PM	346	978
3/30/2020	4:24:00 PM	346	978
3/30/2020	4:24:00 PM	346	979
3/30/2020	4:24:00 PM	346	978
3/30/2020	4:24:00 PM	346	979
3/30/2020	4:24:00 PM	346	979
3/30/2020	4:24:01 PM	346	978
3/30/2020	4:24:01 PM	346	979
3/30/2020	4:24:01 PM	346	978
3/30/2020	4:24:01 PM	346	979
3/30/2020	4:24:01 PM	346	978
3/30/2020	4:24:01 PM	346	979
3/30/2020	4:24:01 PM	346	979
3/30/2020	4:24:01 PM	346	979
3/30/2020	4:24:01 PM	346	978
3/30/2020	4:24:01 PM	346	978
3/30/2020	4:24:02 PM	346	978
3/30/2020	4:24:02 PM	346	978
3/30/2020	4:24:02 PM	346	978
3/30/2020	4:24:02 PM	346	977
3/30/2020	4:24:02 PM	346	978
3/30/2020	4:24:02 PM	346	979
3/30/2020	4:24:02 PM	346	978
3/30/2020	4:24:02 PM	346	979
3/30/2020	4:24:02 PM	346	978
3/30/2020	4:24:02 PM	346	978
3/30/2020	4:24:03 PM	346	979
3/30/2020	4:24:03 PM	346	978
3/30/2020	4:24:03 PM	346	979
3/30/2020	4:24:03 PM	346	979
3/30/2020	4:24:03 PM	346	978
3/30/2020	4:24:03 PM	346	978
3/30/2020	4:24:03 PM	346	979
3/30/2020	4:24:03 PM	346	978
3/30/2020	4:24:03 PM	346	979
3/30/2020	4:24:03 PM	346	979
3/30/2020	4:24:04 PM	346	978
3/30/2020	4:24:04 PM	346	977
3/30/2020	4:24:04 PM	346	978
3/30/2020	4:24:04 PM	346	979
3/30/2020	4:24:04 PM	346	978
3/30/2020	4:24:04 PM	346	978
3/30/2020	4:24:04 PM	346	979
3/30/2020	4:24:04 PM	346	978
3/30/2020	4:24:04 PM	346	979
3/30/2020	4:24:04 PM	346	977
3/30/2020	4:24:05 PM	346	978
3/30/2020	4:24:05 PM	346	978
3/30/2020	4:24:05 PM	346	978
3/30/2020	4:24:05 PM	346	979
3/30/2020	4:24:05 PM	346	979
3/30/2020	4:24:05 PM	346	979
3/30/2020	4:24:05 PM	346	978
3/30/2020	4:24:05 PM	346	979
3/30/2020	4:24:05 PM	346	979
3/30/2020	4:24:05 PM	346	979
3/30/2020	4:24:06 PM	346	978
3/30/2020	4:24:06 PM	346	979
3/30/2020	4:24:06 PM	346	978
3/30/2020	4:24:06 PM	346	979
3/30/2020	4:24:06 PM	346	978
3/30/2020	4:24:06 PM	346	979
3/30/2020	4:24:06 PM	346	979
3/30/2020	4:24:06 PM	346	978
3/30/2020	4:24:06 PM	346	978
3/30/2020	4:24:06 PM	346	978
3/30/2020	4:24:07 PM	346	978
3/30/2020	4:24:07 PM	346	978
3/30/2020	4:24:07 PM	346	978
3/30/2020	4:24:07 PM	346	979
3/30/2020	4:24:07 PM	346	978
3/30/2020	4:24:07 PM	346	978
3/30/2020	4:24:07 PM	346	978
3/30/2020	4:24:07 PM	346	978
3/30/2020	4:24:07 PM	346	978
3/30/2020	4:24:07 PM	346	979
3/30/2020	4:24:08 PM	346	979
3/30/2020	4:24:08 PM	346	979
3/30/2020	4:24:08 PM	346	978
3/30/2020	4:24:08 PM	346	978
3/30/2020	4:24:08 PM	346	978
3/30/2020	4:24:08 PM	346	979
3/30/2020	4:24:08 PM	346	979
3/30/2020	4:24:08 PM	346	978
3/30/2020	4:24:08 PM	346	979
3/30/2020	4:24:08 PM	346	979
3/30/2020	4:24:09 PM	346	979
3/30/2020	4:24:09 PM	346	979
3/30/2020	4:24:09 PM	346	978
3/30/2020	4:24:09 PM	346	979
3/30/2020	4:24:09 PM	346	979
3/30/2020	4:24:09 PM	346	979
3/30/2020	4:24:09 PM	346	979
3/30/2020	4:24:09 PM	346	979
3/30/2020	4:24:09 PM	346	978
3/30/2020	4:24:09 PM	346	978
3/30/2020	4:24:10 PM	346	978
3/30/2020	4:24:10 PM	346	978
3/30/2020	4:24:10 PM	346	978
3/30/2020	4:24:10 PM	346	978
3/30/2020	4:24:10 PM	346	978
3/30/2020	4:24:10 PM	346	978
3/30/2020	4:24:10 PM	346	978
3/30/2020	4:24:10 PM	346	978
3/30/2020	4:24:10 PM	346	978
3/30/2020	4:24:10 PM	346	978
3/30/2020	4:24:11 PM	346	978
3/30/2020	4:24:11 PM	346	978
3/30/2020	4:24:11 PM	346	978
3/30/2020	4:24:11 PM	346	978
3/30/2020	4:24:11 PM	346	978
3/30/2020	4:24:11 PM	346	978
3/30/2020	4:24:11 PM	346	977
3/30/2020	4:24:11 PM	346	979
3/30/2020	4:24:11 PM	346	978
3/30/2020	4:24:11 PM	346	978
3/30/2020	4:24:12 PM	346	978
3/30/2020	4:24:12 PM	346	978
3/30/2020	4:24:12 PM	346	979
3/30/2020	4:24:12 PM	346	978
3/30/2020	4:24:12 PM	346	978
3/30/2020	4:24:12 PM	346	978
3/30/2020	4:24:12 PM	346	979
3/30/2020	4:24:12 PM	346	978
3/30/2020	4:24:12 PM	346	978
3/30/2020	4:24:12 PM	346	978
3/30/2020	4:24:13 PM	346	978
3/30/2020	4:24:13 PM	346	978
3/30/2020	4:24:13 PM	346	978
3/30/2020	4:24:13 PM	346	978
3/30/2020	4:24:13 PM	346	979
3/30/2020	4:24:13 PM	346	978
3/30/2020	4:24:13 PM	346	978
3/30/2020	4:24:13 PM	346	978
3/30/2020	4:24:13 PM	346	979
3/30/2020	4:24:13 PM	346	978
3/30/2020	4:24:14 PM	346	978
